Num   y   M   d   h   min   s   ms      T_raw   T_C   Hum_raw   Hum_% 
441   2022   12   20   10   4   52   18      6186   22.16   1476   48.62


442   2022   12   20   10   4   52   420      6186   22.16   1476   48.62


443   2022   12   20   10   4   52   821      6186   22.16   1476   48.62


444   2022   12   20   10   4   53   222      6186   22.16   1476   48.62


445   2022   12   20   10   4   53   623      6187   22.17   1476   48.62


446   2022   12   20   10   4   54   24      6187   22.17   1476   48.62


447   2022   12   20   10   4   54   426      6188   22.18   1476   48.62


448   2022   12   20   10   4   54   827      6187   22.17   1476   48.62


449   2022   12   20   10   4   55   228      6188   22.18   1476   48.62


450   2022   12   20   10   4   55   630      6187   22.17   1476   48.62


451   2022   12   20   10   4   56   31      6188   22.18   1476   48.62


452   2022   12   20   10   4   56   432      6187   22.17   1476   48.62


453   2022   12   20   10   4   56   432      6187   22.17   1476   48.62


454   2022   12   20   10   4   56   834      6187   22.17   1476   48.62


455   2022   12   20   10   4   57   235      6187   22.17   1476   48.62


456   2022   12   20   10   4   57   636      6188   22.18   1476   48.62


457   2022   12   20   10   4   58   37      6187   22.17   1476   48.62


458   2022   12   20   10   4   58   438      6188   22.18   1476   48.62


459   2022   12   20   10   4   58   839      6187   22.17   1476   48.62


460   2022   12   20   10   4   59   240      6188   22.18   1475   48.59


461   2022   12   20   10   4   59   642      6188   22.18   1475   48.59


462   2022   12   20   10   5   0   43      6188   22.18   1475   48.59


463   2022   12   20   10   5   0   443      6189   22.19   1476   48.62


464   2022   12   20   10   5   0   844      6188   22.18   1476   48.62


465   2022   12   20   10   5   1   245      6190   22.2   1476   48.62


466   2022   12   20   10   5   1   646      6189   22.19   1476   48.62


467   2022   12   20   10   5   2   47      6190   22.2   1475   48.59


468   2022   12   20   10   5   2   47      6189   22.19   1475   48.59


469   2022   12   20   10   5   2   448      6189   22.19   1474   48.55


470   2022   12   20   10   5   2   849      6188   22.18   1474   48.55


471   2022   12   20   10   5   3   249      6188   22.18   1474   48.55


472   2022   12   20   10   5   3   650      6188   22.18   1474   48.55


473   2022   12   20   10   5   4   51      6188   22.18   1474   48.55


474   2022   12   20   10   5   4   452      6187   22.17   1474   48.55


475   2022   12   20   10   5   4   852      6188   22.18   1474   48.55


476   2022   12   20   10   5   5   253      6188   22.18   1474   48.55


477   2022   12   20   10   5   5   654      6188   22.18   1474   48.55


478   2022   12   20   10   5   6   55      6188   22.18   1474   48.55


479   2022   12   20   10   5   6   456      6187   22.17   1474   48.55


480   2022   12   20   10   5   6   857      6188   22.18   1474   48.55


481   2022   12   20   10   5   7   258      6188   22.18   1474   48.55


482   2022   12   20   10   5   7   658      6188   22.18   1474   48.55


483   2022   12   20   10   5   7   659      6189   22.19   1474   48.55


484   2022   12   20   10   5   8   60      6187   22.17   1474   48.55


485   2022   12   20   10   5   8   460      6188   22.18   1474   48.55


486   2022   12   20   10   5   8   861      6188   22.18   1474   48.55


487   2022   12   20   10   5   9   262      6189   22.19   1474   48.55


488   2022   12   20   10   5   9   663      6188   22.18   1474   48.55


489   2022   12   20   10   5   10   64      6188   22.18   1474   48.55


490   2022   12   20   10   5   10   465      6187   22.17   1475   48.59


491   2022   12   20   10   5   10   866      6188   22.18   1474   48.55


492   2022   12   20   10   5   11   267      6188   22.18   1475   48.59


493   2022   12   20   10   5   11   668      6189   22.19   1475   48.59


494   2022   12   20   10   5   12   69      6189   22.19   1475   48.59


495   2022   12   20   10   5   12   470      6188   22.18   1474   48.55


496   2022   12   20   10   5   12   870      6188   22.18   1475   48.59


497   2022   12   20   10   5   13   271      6190   22.2   1474   48.55


498   2022   12   20   10   5   13   272      6190   22.2   1474   48.55


499   2022   12   20   10   5   13   672      6189   22.19   1474   48.55


500   2022   12   20   10   5   14   73      6190   22.2   1474   48.55


501   2022   12   20   10   5   14   474      6190   22.2   1474   48.55


502   2022   12   20   10   5   14   875      6189   22.19   1474   48.55


503   2022   12   20   10   5   15   276      6190   22.2   1474   48.55


504   2022   12   20   10   5   15   677      6190   22.2   1474   48.55


505   2022   12   20   10   5   16   78      6191   22.21   1474   48.55


506   2022   12   20   10   5   16   478      6190   22.2   1474   48.55


507   2022   12   20   10   5   16   879      6190   22.2   1474   48.55


508   2022   12   20   10   5   17   280      6190   22.2   1474   48.55


509   2022   12   20   10   5   17   681      6190   22.2   1474   48.55


510   2022   12   20   10   5   18   82      6191   22.21   1473   48.52


511   2022   12   20   10   5   18   483      6190   22.2   1473   48.52


512   2022   12   20   10   5   18   884      6190   22.2   1473   48.52


513   2022   12   20   10   5   18   884      6190   22.2   1473   48.52


514   2022   12   20   10   5   19   284      6190   22.2   1473   48.52


515   2022   12   20   10   5   19   685      6190   22.2   1473   48.52


516   2022   12   20   10   5   20   86      6191   22.21   1473   48.52


517   2022   12   20   10   5   20   487      6189   22.19   1473   48.52


518   2022   12   20   10   5   20   888      6192   22.22   1473   48.52


519   2022   12   20   10   5   21   288      6190   22.2   1473   48.52


520   2022   12   20   10   5   21   689      6191   22.21   1473   48.52


521   2022   12   20   10   5   22   90      6192   22.22   1473   48.52


522   2022   12   20   10   5   22   491      6192   22.22   1473   48.52


523   2022   12   20   10   5   22   892      6192   22.22   1473   48.52


524   2022   12   20   10   5   23   293      6192   22.22   1473   48.52


525   2022   12   20   10   5   23   694      6192   22.22   1472   48.49


526   2022   12   20   10   5   24   95      6191   22.21   1472   48.49


527   2022   12   20   10   5   24   496      6193   22.23   1472   48.49


528   2022   12   20   10   5   24   897      6192   22.22   1472   48.49


529   2022   12   20   10   5   24   897      6192   22.22   1473   48.52


530   2022   12   20   10   5   25   298      6194   22.24   1472   48.49


531   2022   12   20   10   5   25   699      6192   22.22   1472   48.49


532   2022   12   20   10   5   26   99      6194   22.24   1472   48.49


533   2022   12   20   10   5   26   500      6194   22.24   1472   48.49


534   2022   12   20   10   5   26   901      6193   22.23   1472   48.49


535   2022   12   20   10   5   27   302      6193   22.23   1472   48.49


536   2022   12   20   10   5   27   703      6194   22.24   1472   48.49


537   2022   12   20   10   5   28   104      6194   22.24   1471   48.46


538   2022   12   20   10   5   28   505      6193   22.23   1472   48.49


539   2022   12   20   10   5   28   905      6194   22.24   1471   48.46


540   2022   12   20   10   5   29   306      6193   22.23   1471   48.46


541   2022   12   20   10   5   29   707      6194   22.24   1471   48.46


542   2022   12   20   10   5   30   108      6192   22.22   1471   48.46


543   2022   12   20   10   5   30   510      6193   22.23   1471   48.46


544   2022   12   20   10   5   30   510      6194   22.24   1471   48.46


545   2022   12   20   10   5   30   912      6193   22.23   1471   48.46


546   2022   12   20   10   5   31   314      6194   22.24   1471   48.46


547   2022   12   20   10   5   31   715      6193   22.23   1471   48.46


548   2022   12   20   10   5   32   116      6193   22.23   1470   48.43


549   2022   12   20   10   5   32   517      6194   22.24   1471   48.46


550   2022   12   20   10   5   32   918      6194   22.24   1471   48.46


551   2022   12   20   10   5   33   319      6192   22.22   1471   48.46


552   2022   12   20   10   5   33   720      6193   22.23   1471   48.46


553   2022   12   20   10   5   34   121      6192   22.22   1471   48.46


554   2022   12   20   10   5   34   522      6192   22.22   1471   48.46


555   2022   12   20   10   5   34   923      6192   22.22   1472   48.49


556   2022   12   20   10   5   35   325      6192   22.22   1471   48.46


557   2022   12   20   10   5   35   726      6192   22.22   1471   48.46


558   2022   12   20   10   5   36   127      6191   22.21   1471   48.46


559   2022   12   20   10   5   36   128      6192   22.22   1470   48.43


560   2022   12   20   10   5   36   529      6193   22.23   1471   48.46


561   2022   12   20   10   5   36   930      6192   22.22   1471   48.46


562   2022   12   20   10   5   37   331      6192   22.22   1471   48.46


563   2022   12   20   10   5   37   732      6191   22.21   1471   48.46


564   2022   12   20   10   5   38   133      6191   22.21   1471   48.46


565   2022   12   20   10   5   38   534      6191   22.21   1472   48.49


566   2022   12   20   10   5   38   935      6190   22.2   1472   48.49


567   2022   12   20   10   5   39   337      6192   22.22   1472   48.49


568   2022   12   20   10   5   39   738      6191   22.21   1471   48.46


569   2022   12   20   10   5   40   139      6191   22.21   1472   48.49


570   2022   12   20   10   5   40   540      6191   22.21   1472   48.49


571   2022   12   20   10   5   40   941      6191   22.21   1472   48.49


572   2022   12   20   10   5   41   343      6190   22.2   1471   48.46


573   2022   12   20   10   5   41   744      6192   22.22   1472   48.49


574   2022   12   20   10   5   41   744      6191   22.21   1472   48.49


575   2022   12   20   10   5   42   145      6192   22.22   1472   48.49


576   2022   12   20   10   5   42   546      6191   22.21   1472   48.49


577   2022   12   20   10   5   42   947      6192   22.22   1471   48.46


578   2022   12   20   10   5   43   348      6191   22.21   1472   48.49


579   2022   12   20   10   5   43   749      6192   22.22   1472   48.49


580   2022   12   20   10   5   44   150      6191   22.21   1472   48.49


581   2022   12   20   10   5   44   551      6191   22.21   1472   48.49


582   2022   12   20   10   5   44   952      6190   22.2   1472   48.49


583   2022   12   20   10   5   45   354      6190   22.2   1472   48.49


584   2022   12   20   10   5   45   755      6190   22.2   1472   48.49


585   2022   12   20   10   5   46   156      6191   22.21   1472   48.49


586   2022   12   20   10   5   46   557      6190   22.2   1472   48.49


587   2022   12   20   10   5   46   959      6190   22.2   1472   48.49


588   2022   12   20   10   5   47   360      6191   22.21   1472   48.49


589   2022   12   20   10   5   47   761      6191   22.21   1472   48.49


590   2022   12   20   10   5   47   761      6191   22.21   1472   48.49


591   2022   12   20   10   5   48   162      6190   22.2   1472   48.49


592   2022   12   20   10   5   48   563      6190   22.2   1472   48.49


593   2022   12   20   10   5   48   964      6190   22.2   1472   48.49


594   2022   12   20   10   5   49   365      6191   22.21   1472   48.49


595   2022   12   20   10   5   49   767      6191   22.21   1472   48.49


596   2022   12   20   10   5   50   168      6190   22.2   1472   48.49
